VehListdays,VehMileage,Dealer_Listing_Price,VehYear,ListingID,VehEngine,SellerListSrc,SellerState,VehFuel,VehColorExt,VehColorInt,VehTransmission,VehPriceLabel,VehDriveTrain,Vehicle_Trim,VehMake,VehModel,RatingCategory,SellerCategory,SellerIsPriv,SourceCategory,VehCertified
20.95877315,41210.0,29877.0,2015,4360471,5.7L V8,Digital Motorworks (DMi),TN,Gasoline,Black,black,8-Speed Automatic,Fair Price,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Low Volume Sellers,False,High-Frequency Sources,False
34.49222222,31141.0,26999.0,2017,4361540,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IL,Gasoline,Silver,unknown,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
119.4774421,40982.0,24108.0,2015,4364496,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),KY,Gasoline,Red,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
10.73226852,36951.0,25000.0,2016,4366857,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),KY,Gasoline,Black,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
17.9758912,29985.0,26500.0,2016,4368748,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),OH,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
5.759085648,15541.0,31540.0,2016,4368986,3.6L V6,HomeNet Automotive,PA,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,High Volume Sellers,False,High-Frequency Sources,False
111.6087269,4680.0,36998.0,2018,4371442,3.6L V6,HomeNet Automotive,IL,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
2.786006944,22482.0,32265.0,2017,4373622,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),MO,Gasoline,Red,other,8-Speed Automatic,Good Deal,AWD,Luxury,Cadillac,XT5,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
41.47458333,39927.0,25296.0,2017,4375157,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),NY,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
42.98796296,10619.0,45962.0,2019,4377764,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),WI,Gasoline,Red,black,8-Speed Automatic,Fair Price,4WD,Premium Luxury,Jeep,Grand Cherokee,Good Rating,Medium Volume Sellers,False,High-Frequency Sources,False
172.3303125,26697.0,32730.0,2018,4380554,3.6L V6,Inventory Command Center,GA,Gasoline,Other,black,8-Speed Automatic,Good Deal,4WD,Trailhawk,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
80.65834491,33914.0,29523.0,2017,4381405,3.6L V6,Inventory Command Center,CA,Gasoline,Silver,black,8-Speed Automatic,Good Deal,FWD,Luxury,Cadillac,XT5,Low Rating,Rare Sellers,False,High-Frequency Sources,False
1.972893519,48028.0,24900.0,2017,4385920,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IN,Gasoline,Gray,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
8.492951389,19328.0,32498.0,2018,4386267,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),PA,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,High Volume Sellers,False,High-Frequency Sources,False
0.477037037,10454.0,35413.0,2018,4388100,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IN,Gasoline,Red,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
40.76766204,39191.0,20000.0,2015,4389056,3.6L V6,HomeNet Automotive,OH,Gasoline,Silver,black,Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
46.94515046,7166.0,30483.0,2018,4390001,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),WI,Gasoline,Silver,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Medium Volume Sellers,False,High-Frequency Sources,False
12.59121528,5343.0,35530.0,2017,4390065,3.6L V6,HomeNet Automotive,TX,Gasoline,White,beige,8-Speed Automatic,Good Deal,FWD,Luxury,Cadillac,XT5,Low Rating,Low Volume Sellers,False,High-Frequency Sources,False
0.484930556,5060.0,56998.0,2017,4390356,6.4L V8,Digital Motorworks (DMi),VA,Gasoline,White,unknown,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,High Volume Sellers,False,High-Frequency Sources,False
32.77158565,25484.0,29230.0,2017,4391330,3.6L V6,HomeNet Automotive,TN,Gasoline,White,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,High Volume Sellers,False,High-Frequency Sources,False
27.92643519,44294.0,38884.0,2017,4394400,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),TX,Gasoline,Blue,black,8-Speed Automatic,Fair Price,AWD,Platinum,Cadillac,XT5,Good Rating,Medium Volume Sellers,False,High-Frequency Sources,True
82.48914352,11310.0,36380.0,2017,4397435,3.6L V6,HomeNet Automotive,MO,Gasoline,Black,black,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Average Rating,High Volume Sellers,False,High-Frequency Sources,False
67.6900463,28801.0,22570.0,2015,4398939,3.6L V6,HomeNet Automotive,NY,Gasoline,Black,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,High Volume Sellers,False,High-Frequency Sources,False
22.48236111,46388.0,24060.0,2015,4399024,3.6L V6,HomeNet Automotive,OH,Gasoline,Silver,other,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,High Volume Sellers,False,High-Frequency Sources,False
68.95770833,8312.0,38899.0,2018,4400020,3.6L V6,HomeNet Automotive,IL,Gasoline,Silver,black,8-Speed Automatic,Good Deal,4WD,Premium Luxury,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
26.84797454,12219.0,35195.0,2017,4400187,3.6L V6,HomeNet Automotive,IL,Gasoline,Black,black,Automatic,Fair Price,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
13.96178241,35926.0,26800.0,2016,4402152,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IL,Gasoline,Other,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
164.9792593,34129.0,27900.0,2015,4402678,unknown,Jeep Certified Program,MI,Gasoline,White,black,Automatic,Good Deal,unknown,unknown,Jeep,Grand Cherokee,Low Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
10.78230324,45128.0,33998.0,2017,4404392,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),IL,Gasoline,White,tan,8-Speed Automatic,Good Deal,AWD,Premium Luxury,Cadillac,XT5,Average Rating,Medium Volume Sellers,False,High-Frequency Sources,False
51.92278935,18229.0,34943.0,2017,4404530,unknown,Cadillac Certified Program,IL,Gasoline,Black,unknown,unknown,Good Deal,unknown,unknown,Cadillac,XT5,Low Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
4.785914352,29927.0,29998.0,2017,4405291,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),LA,Gasoline,Black,tan,8-Speed Automatic,Great Deal,FWD,Base,Cadillac,XT5,Average Rating,Low Volume Sellers,False,High-Frequency Sources,False
1.998784722,48028.0,24900.0,2017,4408904,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),NY,Gasoline,Gray,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
109.5628704,27992.0,25993.0,2016,4410435,3.6L V6,Inventory Command Center,MI,Gasoline,White,black,8-Speed Automatic,Great Deal,unknown,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
44.43527778,24547.0,38750.0,2018,4411638,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),IL,Gasoline,Blue,unknown,8-Speed Automatic,Fair Price,AWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,True
4.466342593,21144.0,30530.0,2015,4412392,3.6L V6,HomeNet Automotive,MD,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,High Volume Sellers,False,High-Frequency Sources,False
45.29673611,6517.0,47995.0,2017,4417494,3.6L V6,HomeNet Automotive,WI,Gasoline,Red,black,8-Speed Automatic,Fair Price,AWD,Platinum,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,True
16.99145833,27250.0,22985.0,2015,4419439,3.6L V6,Digital Motorworks (DMi),MI,E85 Flex Fuel,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Medium Volume Sellers,False,High-Frequency Sources,False
203.7357407,33623.0,25490.0,2015,4420187,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),NY,Gasoline,Other,other,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Low Volume Sellers,False,High-Frequency Sources,False
110.390706,25764.0,31995.0,2017,4424588,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),MI,Gasoline,Black,other,8-Speed Automatic,Great Deal,FWD,Luxury,Cadillac,XT5,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
144.7573264,16272.0,38880.0,2018,4424862,3.6L V6,HomeNet Automotive,VA,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Premium Luxury,Jeep,Grand Cherokee,Low Rating,Rare Sellers,False,High-Frequency Sources,False
12.75945602,13214.0,32265.0,2017,4427489,3.6L V6,HomeNet Automotive,IA,Gasoline,Other,black,8-Speed Automatic,Good Deal,FWD,Luxury,Cadillac,XT5,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
129.1452431,30167.0,29000.0,2017,4430588,3.6L V6,HomeNet Automotive,IL,Gasoline,Silver,black,8-Speed Automatic,Great Deal,AWD,Luxury,Cadillac,XT5,Average Rating,Rare Sellers,False,High-Frequency Sources,False
123.7703009,21232.0,36999.0,2018,4431621,3.6L V6,Inventory Command Center,MI,Gasoline,Blue,black,8-Speed Automatic,Good Deal,4WD,Premium Luxury,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
1.966747685,25167.0,29100.0,2018,4431682,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),OH,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
31.94673611,47415.0,24500.0,2017,4432435,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),MI,Gasoline,Silver,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
17.88873843,7273.0,33997.0,2018,4433609,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),NY,Gasoline,Black,other,8-Speed Automatic,Good Deal,FWD,Base,Cadillac,XT5,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
87.5037963,11113.0,29900.0,2017,4435118,5.7L V8,Digital Motorworks (DMi),IL,Gasoline,Other,unknown,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
188.8820602,32967.0,28790.0,2015,4436593,3.6L V6,Digital Motorworks (DMi),IN,E85 Flex Fuel,Other,black,8-Speed Automatic,Fair Price,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
48.06,27869.0,36290.0,2018,4437052,3.6L V6,HomeNet Automotive,MO,Gasoline,Silver,black,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,True
46.91795139,18159.0,37900.0,2018,4442354,unknown,Cadillac Certified Program,FL,Gasoline,Silver,unknown,unknown,Good Deal,unknown,unknown,Cadillac,XT5,Excellent Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
10.69783565,30052.0,28380.0,2015,4444875,3.6L V6,HomeNet Automotive,IL,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,High Volume Sellers,False,High-Frequency Sources,False
109.7524306,15711.0,30988.0,2017,4447066,3.6L V6,HomeNet Automotive,MN,Gasoline,Red,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,High Volume Sellers,False,High-Frequency Sources,False
5.310706019,30429.0,36000.0,2017,4448434,3.6L V6,Inventory Command Center,MD,Gasoline,Red,other,8-Speed Automatic,Fair Price,4WD,Premium Luxury,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
96.47947917,48081.0,21333.0,2017,4449350,3.6L V6 24V MPFI DOHC,Jeep Certified Program,OH,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
105.2600347,32900.0,23987.0,2015,4449538,3.6L V6,HomeNet Automotive,IA,Gasoline,Other,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Low Volume Sellers,False,High-Frequency Sources,False
2.962141204,7460.0,43664.0,2018,4451509,unknown,Jeep Certified Program,PA,Gasoline,White,unknown,Automatic,Fair Price,unknown,unknown,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
13.92050926,6943.0,41999.0,2018,4451694,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),NV,Gasoline,White,unknown,8-Speed Automatic,Good Deal,AWD,Luxury,Cadillac,XT5,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
11.0203125,15159.0,33995.0,2018,4452775,V8,Inventory Command Center,MI,Gasoline,Black,unknown,Automatic,Fair Price,4WD,Premium Luxury,Jeep,Grand Cherokee,Low Rating,Low Volume Sellers,False,High-Frequency Sources,False
19.47144676,34186.0,27000.0,2016,4453739,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),OH,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
5.420972222,49526.0,28029.0,2016,4454003,3.0L V6,Inventory Command Center,OH,Diesel,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
236.4443171,16846.0,36888.0,2018,4456126,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),MN,Gasoline,White,other,8-Speed Automatic,Good Deal,FWD,Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,True
26.90577546,21372.0,28795.0,2015,4459180,3.6L V6,Jeep Certified Program,MN,Gasoline,Other,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,High Volume Sellers,False,Medium-Frequency Sources,True
109.9274306,11539.0,30996.0,2017,4461434,3.6L V6,Inventory Command Center,WI,Gasoline,Silver,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Medium Volume Sellers,False,High-Frequency Sources,False
98.28621528,33652.0,26540.0,2016,4463505,3.6L V6,HomeNet Automotive,WI,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
111.2360301,67208.0,24772.0,2017,4464930,3.6L,Inventory Command Center,OH,Gasoline,Silver,other,Automatic,Great Deal,AWD,Luxury,Cadillac,XT5,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
21.94398148,39391.0,28790.0,2016,4466158,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),MO,Gasoline,White,other,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
8.432777778,47827.0,28495.0,2017,4467294,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IA,Gasoline,Silver,unknown,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
3.422337963,15437.0,40290.0,2018,4468455,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),NJ,Gasoline,Black,black,8-Speed Automatic,Good Deal,AWD,Luxury,Cadillac,XT5,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
24.73953704,29255.0,28900.0,2015,4468477,3.6L V6,HomeNet Automotive,OH,Gasoline,Other,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Medium Volume Sellers,False,High-Frequency Sources,False
6.484768519,29188.0,28819.0,2015,4469080,3.6L V6,HomeNet Automotive,NC,Gasoline,Other,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Rare Sellers,False,High-Frequency Sources,False
60.42957176,27913.0,31994.0,2017,4469786,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),KY,Gasoline,Other,black,8-Speed Automatic,Great Deal,FWD,Luxury,Cadillac,XT5,Good Rating,Low Volume Sellers,False,High-Frequency Sources,True
94.67334491,31118.0,34500.0,2018,4472456,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),TX,Gasoline,Other,black,8-Speed Automatic,Good Deal,AWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
41.48001157,43295.0,22998.0,2015,4474030,3.6L V6,Digital Motorworks (DMi),KY,E85 Flex Fuel,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
55.97753472,35596.0,28709.0,2015,4474902,unknown,Jeep Certified Program,PA,Gasoline,Silver,black,Automatic,Good Deal,unknown,unknown,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
54.27527778,19702.0,29894.0,2017,4474925,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),AZ,Gasoline,Red,other,8-Speed Automatic,Great Deal,FWD,Luxury,Cadillac,XT5,Excellent Rating,Rare Sellers,False,High-Frequency Sources,True
123.1459028,39920.0,28433.0,2018,4475674,3.6L V6,HomeNet Automotive,VA,Gasoline,Silver,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Low Volume Sellers,False,High-Frequency Sources,False
9.488090278,17647.0,28899.0,2015,4476407,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),VA,Gasoline,Other,brown,8-Speed Automatic,Good Deal,4WD,Premium Luxury,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
55.08368056,21999.0,44987.0,2018,4476839,3.6L V6,Jeep Certified Program,SC,Gasoline,Other,other,8-Speed Automatic,Good Deal,4WD,Premium Luxury,Jeep,Grand Cherokee,Average Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
164.979294,32958.0,35632.0,2018,4478552,unknown,Jeep Certified Program,WI,Gasoline,White,unknown,Automatic,Fair Price,unknown,unknown,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
4.011076389,20270.0,32177.0,2016,4478677,3.6L V6,HomeNet Automotive,TN,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
14.47440972,43381.0,25397.0,2015,4479309,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IN,Gasoline,Silver,other,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
20.46143519,48880.0,26730.0,2015,4479543,3.6L V6,HomeNet Automotive,TN,Gasoline,Silver,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,High Volume Sellers,False,High-Frequency Sources,False
8.001493056,35937.0,26483.0,2016,4479883,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),MI,Gasoline,Other,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Medium Volume Sellers,False,High-Frequency Sources,False
29.92960648,9982.0,32888.0,2018,4480417,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),TX,Gasoline,Black,other,8-Speed Automatic,Good Deal,FWD,Base,Cadillac,XT5,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,True
1.786747685,38147.0,31998.0,2018,4480832,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),NV,Gasoline,Silver,black,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Low Rating,Low Volume Sellers,False,High-Frequency Sources,False
7.839074074,39131.0,27345.0,2015,4482231,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),MN,Gasoline,Other,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Low Volume Sellers,False,High-Frequency Sources,False
90.67210648,14182.0,31498.0,2017,4485418,5.7L V8,Inventory Command Center,MI,Gasoline,Red,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
21.51888889,47725.0,26988.0,2015,4487944,3.6L V6,Inventory Command Center,PA,Gasoline,Black,black,Automatic,Good Deal,AWD,Premium Luxury,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
4.958402778,40574.0,27000.0,2015,4489971,3.0L V6,Digital Motorworks (DMi),OH,Diesel,Red,other,8-Speed Automatic,Good Deal,4WD,Premium Luxury,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
