ListingID,VehEngine,SellerListSrc,SellerState,VehFuel,VehColorExt,VehColorInt,VehTransmission,VehPriceLabel,VehDriveTrain,Vehicle_Trim,VehMake,VehModel,RatingCategory,SellerCategory,SellerIsPriv,SourceCategory,VehCertified
4986645,3.6L V6,Inventory Command Center,MI,Gasoline,Black,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
4986820,3.6L V6 24V MPFI DOHC,Jeep Certified Program,KY,Gasoline,Silver,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
4987278,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),VA,Gasoline,Black,tan,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Medium Volume Sellers,False,High-Frequency Sources,False
4988342,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),MI,Gasoline,Other,unknown,8-Speed Automatic,Good Deal,AWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
4990044,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),KY,Gasoline,Silver,black,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
4992926,3.6L V6,Inventory Command Center,MI,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Low Volume Sellers,False,High-Frequency Sources,False
4995814,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),LA,Gasoline,Silver,tan,8-Speed Automatic,Great Deal,FWD,Base,Cadillac,XT5,Average Rating,Low Volume Sellers,False,High-Frequency Sources,False
4997589,3.6L V6 24V MPFI DOHC,Jeep Certified Program,IL,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,Medium-Frequency Sources,True
4999738,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),OH,Gasoline,Black,other,8-Speed Automatic,Great Deal,FWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,True
4999929,3.6L V6,HomeNet Automotive,IA,Gasoline,White,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Medium Volume Sellers,False,High-Frequency Sources,False
5000530,V6,Sell It Yourself,IL,Gasoline,Black,black,Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Rare Sellers,True,Other Sources,False
5000974,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),OH,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Low Volume Sellers,False,High-Frequency Sources,False
5001254,3.6L V6 24V MPFI DOHC,Jeep Certified Program,MI,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
5001820,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),WI,Gasoline,Other,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
5002150,V6,Inventory Command Center,TX,Gasoline,Other,other,Automatic,Good Deal,unknown,Premium Luxury,Cadillac,XT5,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
5003000,3.6L V6,Inventory Command Center,OH,Gasoline,Other,other,8-Speed Automatic,Good Deal,AWD,Luxury,Cadillac,XT5,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
5003497,unknown,Jeep Certified Program,PA,Gasoline,Gray,unknown,Automatic,Good Deal,unknown,unknown,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
5003543,3.6L V6,Digital Motorworks (DMi),WI,E85 Flex Fuel,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Rare Sellers,False,High-Frequency Sources,False
5003598,3.6L V6 24V MPFI DOHC,Jeep Certified Program,IL,Gasoline,Other,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,Medium-Frequency Sources,True
5004393,3.6L V6,HomeNet Automotive,CA,Gasoline,Black,black,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Average Rating,High Volume Sellers,False,High-Frequency Sources,False
5004511,6.2L V8,Digital Motorworks (DMi),IL,Gasoline,White,other,8-Speed Automatic,Fair Price,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Medium Volume Sellers,False,High-Frequency Sources,False
5008396,3.6L V6,Inventory Command Center,IN,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Low Volume Sellers,False,High-Frequency Sources,False
5012199,3.6L V6,HomeNet Automotive,MI,Gasoline,Silver,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,High Volume Sellers,False,High-Frequency Sources,False
5013738,3.6L V6,Inventory Command Center,TX,Gasoline,Silver,other,Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
5018729,6.4L V8,Digital Motorworks (DMi),NY,Gasoline,White,black,8-Speed Automatic,Fair Price,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Low Volume Sellers,False,High-Frequency Sources,False
5019471,3.6L V6,HomeNet Automotive,TX,Gasoline,Black,black,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Low Rating,Low Volume Sellers,False,High-Frequency Sources,False
5020382,3.6L V6,Inventory Command Center,GA,Gasoline,White,black,8-Speed Automatic,Good Deal,FWD,Luxury,Cadillac,XT5,Good Rating,Medium Volume Sellers,False,High-Frequency Sources,False
5020731,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),IL,Gasoline,White,black,8-Speed Automatic,Good Deal,AWD,Luxury,Cadillac,XT5,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,True
5021000,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),WI,Gasoline,Red,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Low Volume Sellers,False,High-Frequency Sources,False
5021539,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),OH,Gasoline,Other,other,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
5023368,3.6L V6,HomeNet Automotive,WI,Gasoline,Black,black,8-Speed Automatic,Fair Price,4WD,Premium Luxury,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
5025266,3.6L V6,Inventory Command Center,MN,Gasoline,Silver,other,Automatic,Great Deal,FWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
5031621,3.6L V6,Inventory Command Center,OH,Gasoline,Other,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Medium Volume Sellers,False,High-Frequency Sources,False
5035821,3.6L V6,Inventory Command Center,GA,Gasoline,Red,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Medium Volume Sellers,False,High-Frequency Sources,False
5036597,V6,Inventory Command Center,SC,Gasoline,Black,black,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
5039522,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),MO,Gasoline,Other,black,8-Speed Automatic,Great Deal,AWD,Luxury,Cadillac,XT5,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
5039534,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),LA,Gasoline,White,other,8-Speed Automatic,Good Deal,FWD,Base,Cadillac,XT5,Good Rating,Low Volume Sellers,False,High-Frequency Sources,True
5040122,3.6L V6 24V MPFI DOHC,Jeep Certified Program,VA,Gasoline,Black,unknown,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,High Volume Sellers,False,Medium-Frequency Sources,True
5040841,3.6L V6,HomeNet Automotive,TN,Gasoline,White,other,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Low Rating,Low Volume Sellers,False,High-Frequency Sources,False
5041667,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IA,Gasoline,Blue,other,8-Speed Automatic,Fair Price,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Rare Sellers,False,High-Frequency Sources,False
5042252,3.6L V6,Jeep Certified Program,OH,Gasoline,Red,black,Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
5045523,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),NV,Gasoline,Silver,black,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Low Rating,Low Volume Sellers,False,High-Frequency Sources,False
5047700,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),AZ,Gasoline,White,other,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Good Rating,Low Volume Sellers,False,High-Frequency Sources,False
5048143,3.6L V6,HomeNet Automotive,WI,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
5049391,3.6L V6,Inventory Command Center,MD,Gasoline,Silver,black,Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
5049531,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),OH,Gasoline,Red,black,8-Speed Automatic,Great Deal,4WD,Premium Luxury,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
5053287,unknown,Jeep Certified Program,PA,Gasoline,Black,black,Automatic,Good Deal,unknown,unknown,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
5053288,3.6L V6,Inventory Command Center,IA,Gasoline,Black,black,8-Speed Automatic,Good Deal,AWD,Luxury,Cadillac,XT5,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
5054127,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),MI,Gasoline,Red,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
5055233,3.6L V6,Jeep Certified Program,MI,Gasoline,Other,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
5057656,V6,Inventory Command Center,KY,Gasoline,Black,black,Automatic,Great Deal,FWD,Premium Luxury,Cadillac,XT5,Average Rating,Low Volume Sellers,False,High-Frequency Sources,True
5057897,unknown,Inventory Command Center,NC,Gasoline,Other,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
5059041,3.6L V6,Inventory Command Center,TN,Gasoline,Silver,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
5059507,3.6L V6 24V MPFI DOHC,Jeep Certified Program,MI,Gasoline,Black,other,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
5059623,3.6L V6,Inventory Command Center,MI,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Medium Volume Sellers,False,High-Frequency Sources,False
5060975,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IN,Gasoline,Blue,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Low Volume Sellers,False,High-Frequency Sources,False
5061378,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),NY,Gasoline,Blue,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Medium Volume Sellers,False,High-Frequency Sources,False
5062356,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),TN,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
5064006,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IN,Gasoline,Black,unknown,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Rare Sellers,False,High-Frequency Sources,False
5064347,3.6L V6,Inventory Command Center,MA,Gasoline,Black,black,Automatic,Good Deal,AWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
5069001,unknown,Jeep Certified Program,IN,Gasoline,Gray,unknown,Automatic,Good Deal,unknown,unknown,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
5069351,3.6L V6,HomeNet Automotive,TX,Gasoline,Other,other,8-Speed Automatic,Good Deal,FWD,Luxury,Cadillac,XT5,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,True
5071356,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),MI,Gasoline,Black,black,8-Speed Automatic,Fair Price,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
5073304,3.6L V6,Jeep Certified Program,IL,E85 Flex Fuel,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,Medium-Frequency Sources,True
5073342,3.6L V6,Inventory Command Center,MI,Gasoline,Gray,black,8-Speed Automatic,Good Deal,AWD,Premium Luxury,Cadillac,XT5,Average Rating,Medium Volume Sellers,False,High-Frequency Sources,False
5074110,3.6L V6,HomeNet Automotive,IA,Gasoline,White,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Medium Volume Sellers,False,High-Frequency Sources,False
5074513,3.6L V6,Inventory Command Center,MI,Gasoline,Other,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Low Volume Sellers,False,High-Frequency Sources,False
5076026,3.6L V6,Digital Motorworks (DMi),WI,E85 Flex Fuel,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,High Volume Sellers,False,High-Frequency Sources,False
5076436,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),MI,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
5077459,3.6L V6,HomeNet Automotive,IL,Gasoline,Silver,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Medium Volume Sellers,False,High-Frequency Sources,False
5078797,3.6L V6 24V MPFI DOHC,Jeep Certified Program,VA,Gasoline,Gray,unknown,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,High Volume Sellers,False,Medium-Frequency Sources,True
5080080,3.6L V6,HomeNet Automotive,FL,Gasoline,Other,beige,8-Speed Automatic,Good Deal,FWD,FWD,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,True
5080690,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),GA,Gasoline,Silver,black,8-Speed Automatic,Good Deal,FWD,Luxury,Cadillac,XT5,Good Rating,Low Volume Sellers,False,High-Frequency Sources,True
5082973,3.6L V6,HomeNet Automotive,FL,Gasoline,White,beige,8-Speed Automatic,Great Deal,FWD,FWD,Cadillac,XT5,Average Rating,High Volume Sellers,False,High-Frequency Sources,False
5084903,3.6L V6,HomeNet Automotive,CA,Gasoline,White,beige,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Average Rating,High Volume Sellers,False,High-Frequency Sources,False
5085700,3.6L V6,Inventory Command Center,IL,Gasoline,Other,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
5085863,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),NM,Gasoline,Gray,black,8-Speed Automatic,Great Deal,FWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
5089559,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),FL,Gasoline,Black,unknown,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
5089714,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),TX,Gasoline,Black,black,8-Speed Automatic,Fair Price,FWD,Luxury,Cadillac,XT5,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,True
5089903,3.6L V6,HomeNet Automotive,TX,Gasoline,Blue,beige,8-Speed Automatic,Good Deal,FWD,Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,True
5093390,3.6L V6,Digital Motorworks (DMi),IL,E85 Flex Fuel,Black,unknown,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Rare Sellers,False,High-Frequency Sources,False
5093833,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),WI,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
5096483,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),MO,Gasoline,Gray,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
5096630,3.6L V6 24V MPFI DOHC,Jeep Certified Program,GA,Gasoline,Other,black,8-Speed Automatic,Fair Price,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
5098623,3.6L V6,Digital Motorworks (DMi),IA,E85 Flex Fuel,Other,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Rare Sellers,False,High-Frequency Sources,False
5099182,3.6L V6,Inventory Command Center,IN,Gasoline,White,unknown,Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
5100087,6.2L V8,HomeNet Automotive,IA,Gasoline,Black,other,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Medium Volume Sellers,False,High-Frequency Sources,False
5101342,3.6L V6,Inventory Command Center,MI,Gasoline,Other,black,8-Speed Automatic,Good Deal,unknown,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
5102938,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IN,Gasoline,White,other,8-Speed Automatic,Great Deal,4WD,Premium Luxury,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
5104583,3.6L V6,HomeNet Automotive,PA,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
5107192,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),NJ,Gasoline,Silver,black,8-Speed Automatic,Good Deal,AWD,Premium Luxury,Cadillac,XT5,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
5107251,3.6L V6,HomeNet Automotive,MI,Gasoline,Black,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
5108460,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IL,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
5109259,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),CA,Gasoline,Black,black,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
5110650,3.6L V6,Jeep Certified Program,IN,E85 Flex Fuel,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
5111906,V6,Inventory Command Center,IN,Gasoline,Other,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
5112058,3.6L V6,HomeNet Automotive,MD,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Low Volume Sellers,False,High-Frequency Sources,False
5112464,3.6L V6,HomeNet Automotive,NY,Gasoline,Other,black,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Average Rating,High Volume Sellers,False,High-Frequency Sources,False
5113439,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),NV,Gasoline,Silver,tan,8-Speed Automatic,Good Deal,FWD,Base,Cadillac,XT5,Low Rating,Low Volume Sellers,False,High-Frequency Sources,False
5113574,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IN,Gasoline,Silver,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Rare Sellers,False,High-Frequency Sources,False
5114280,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),PA,Gasoline,Red,other,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
5116508,3.6L V6,Cadillac Certified Program,CA,Gasoline,Gray,unknown,8-Speed Automatic,Fair Price,AWD,unknown,Cadillac,XT5,Excellent Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
5117427,3.6L V6 24V MPFI DOHC,Jeep Certified Program,MD,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
